Timestamp,EquipmentId,EnergyConsumption,Humidity,ProductionRate
2026-02-07T01:30:00,EQP-008,191.7,39.2,0.0
2026-02-07T02:00:00,EQP-008,233.3,36.6,0.0
2026-02-07T02:30:00,EQP-008,197.7,39.9,0.0
2026-02-07T03:00:00,EQP-008,121.9,36.5,0.0
2026-02-07T03:30:00,EQP-008,191.7,40.2,0.0
2026-02-07T04:00:00,EQP-008,196.9,36.5,0.0
2026-02-07T04:30:00,EQP-008,157.4,35.7,0.0
2026-02-07T05:00:00,EQP-008,105.0,39.1,0.0
2026-02-07T05:30:00,EQP-008,175.4,39.7,0.0
2026-02-07T06:00:00,EQP-008,558.0,42.5,40.0
2026-02-07T06:30:00,EQP-008,560.4,38.4,33.8
2026-02-07T07:00:00,EQP-008,527.9,40.5,29.2
2026-02-07T07:30:00,EQP-008,569.5,39.1,40.3
2026-02-07T08:00:00,EQP-008,515.1,43.6,46.5
2026-02-07T08:30:00,EQP-008,509.0,42.4,50.4
2026-02-07T09:00:00,EQP-008,518.0,42.1,39.5
2026-02-07T09:30:00,EQP-008,537.1,43.7,36.9
2026-02-07T10:00:00,EQP-008,556.4,43.2,21.2
2026-02-07T10:30:00,EQP-008,489.2,40.7,19.0
2026-02-07T11:00:00,EQP-008,508.2,44.4,32.7
2026-02-07T11:30:00,EQP-008,543.1,44.7,35.2
2026-02-07T12:00:00,EQP-008,528.5,43.1,24.7
2026-02-07T12:30:00,EQP-008,540.5,41.5,18.3
2026-02-07T13:00:00,EQP-008,525.5,46.4,30.9
2026-02-07T13:30:00,EQP-008,537.0,42.8,36.9
2026-02-07T14:00:00,EQP-008,536.3,42.7,41.3
2026-02-07T14:30:00,EQP-008,462.2,43.0,34.8
2026-02-07T15:00:00,EQP-008,522.5,44.3,36.1
2026-02-07T15:30:00,EQP-008,468.0,43.3,23.4
2026-02-07T16:00:00,EQP-008,537.0,42.9,25.4
2026-02-07T16:30:00,EQP-008,509.7,43.3,26.4
2026-02-07T17:00:00,EQP-008,558.1,41.6,30.7
2026-02-07T17:30:00,EQP-008,528.2,41.7,22.2
2026-02-07T18:00:00,EQP-008,497.9,39.1,31.8
2026-02-07T18:30:00,EQP-008,523.1,40.5,31.4
2026-02-07T19:00:00,EQP-008,508.3,40.7,30.9
2026-02-07T19:30:00,EQP-008,524.4,37.4,15.8
2026-02-07T20:00:00,EQP-008,516.6,37.9,24.0
2026-02-07T20:30:00,EQP-008,500.3,39.2,40.5
2026-02-07T21:00:00,EQP-008,534.8,38.5,35.6
2026-02-07T21:30:00,EQP-008,485.0,39.5,31.4
2026-02-07T22:00:00,EQP-008,531.1,38.3,28.5
2026-02-07T22:30:00,EQP-008,498.3,35.9,23.0
2026-02-07T23:00:00,EQP-008,173.6,37.2,0.0
2026-02-07T23:30:00,EQP-008,150.2,40.5,0.0
2026-02-08T00:00:00,EQP-008,203.0,38.7,0.0
2026-02-08T00:30:00,EQP-008,214.0,37.5,0.0
2026-02-08T01:00:00,EQP-008,118.7,38.7,0.0
2026-02-08T01:30:00,EQP-008,196.0,39.9,0.0
2026-02-08T02:00:00,EQP-008,153.8,39.0,0.0
2026-02-08T02:30:00,EQP-008,125.0,35.8,0.0
2026-02-08T03:00:00,EQP-008,168.3,36.7,0.0
2026-02-08T03:30:00,EQP-008,206.1,36.2,0.0
2026-02-08T04:00:00,EQP-008,181.2,39.2,0.0
2026-02-08T04:30:00,EQP-008,213.3,38.9,0.0
2026-02-08T05:00:00,EQP-008,146.6,39.3,0.0
2026-02-08T05:30:00,EQP-008,161.5,41.3,0.0
2026-02-08T06:00:00,EQP-008,548.8,42.2,41.2
2026-02-08T06:30:00,EQP-008,503.5,41.0,37.5
2026-02-08T07:00:00,EQP-008,513.1,42.0,20.2
2026-02-08T07:30:00,EQP-008,526.3,39.8,41.9
2026-02-08T08:00:00,EQP-008,532.8,41.2,26.5
2026-02-08T08:30:00,EQP-008,519.4,42.0,17.4
2026-02-08T09:00:00,EQP-008,483.8,43.1,40.5
2026-02-08T09:30:00,EQP-008,517.4,42.2,28.7
2026-02-08T10:00:00,EQP-008,541.7,43.0,32.2
2026-02-08T10:30:00,EQP-008,540.5,43.7,39.2
2026-02-08T11:00:00,EQP-008,516.5,42.6,34.6
2026-02-08T11:30:00,EQP-008,504.5,42.7,39.6
2026-02-08T12:00:00,EQP-008,529.1,46.4,21.9
2026-02-08T12:30:00,EQP-008,494.8,44.2,38.5
2026-02-08T13:00:00,EQP-008,490.5,43.1,45.2
2026-02-08T13:30:00,EQP-008,527.0,42.7,33.2
2026-02-08T14:00:00,EQP-008,566.2,45.9,28.0
2026-02-08T14:30:00,EQP-008,503.1,43.6,22.0
2026-02-08T15:00:00,EQP-008,473.8,43.1,33.9
2026-02-08T15:30:00,EQP-008,467.0,43.5,24.6
2026-02-08T16:00:00,EQP-008,524.7,40.3,22.2
2026-02-08T16:30:00,EQP-008,497.6,44.3,25.4
2026-02-08T17:00:00,EQP-008,464.1,43.2,27.9
2026-02-08T17:30:00,EQP-008,527.4,40.0,31.8
2026-02-08T18:00:00,EQP-008,504.0,42.1,29.5
2026-02-08T18:30:00,EQP-008,523.0,38.9,47.2
2026-02-08T19:00:00,EQP-008,479.3,43.0,32.0
2026-02-08T19:30:00,EQP-008,524.0,38.3,13.1
2026-02-08T20:00:00,EQP-008,528.3,40.5,38.9
2026-02-08T20:30:00,EQP-008,466.1,39.5,42.9
2026-02-08T21:00:00,EQP-008,456.8,38.9,35.0
2026-02-08T21:30:00,EQP-008,508.5,36.5,37.0
2026-02-08T22:00:00,EQP-008,485.6,38.6,32.8
2026-02-08T22:30:00,EQP-008,498.6,37.0,32.9
2026-02-08T23:00:00,EQP-008,169.3,38.3,0.0
2026-02-08T23:30:00,EQP-008,171.8,39.4,0.0
2026-02-09T00:00:00,EQP-008,275.5,39.8,0.0
2026-02-09T00:30:00,EQP-008,244.3,39.5,0.0
2026-02-09T01:00:00,EQP-008,263.9,39.1,0.0
2026-02-09T01:30:00,EQP-008,234.9,37.4,0.0
2026-02-09T02:00:00,EQP-008,263.3,39.6,0.0
2026-02-09T02:30:00,EQP-008,264.8,35.6,0.0
2026-02-09T03:00:00,EQP-008,275.8,37.9,0.0
2026-02-09T03:30:00,EQP-008,241.6,37.9,0.0
2026-02-09T04:00:00,EQP-008,282.3,36.1,0.0
2026-02-09T04:30:00,EQP-008,287.8,39.5,0.0
2026-02-09T05:00:00,EQP-008,246.6,39.3,0.0
2026-02-09T05:30:00,EQP-008,261.4,39.5,0.0
2026-02-09T06:00:00,EQP-008,1670.9,38.6,93.3
2026-02-09T06:30:00,EQP-008,1546.1,38.8,147.7
2026-02-09T07:00:00,EQP-008,1626.4,41.8,124.8
2026-02-09T07:30:00,EQP-008,1424.1,39.7,113.1
2026-02-09T08:00:00,EQP-008,1568.6,42.1,125.7
2026-02-09T08:30:00,EQP-008,1612.1,41.0,117.0
2026-02-09T09:00:00,EQP-008,1584.4,42.3,96.4
2026-02-09T09:30:00,EQP-008,1520.4,45.4,77.1
2026-02-09T10:00:00,EQP-008,1637.5,42.2,122.8
2026-02-09T10:30:00,EQP-008,1467.4,40.8,117.9
2026-02-09T11:00:00,EQP-008,1416.0,42.2,132.9
2026-02-09T11:30:00,EQP-008,1582.5,44.2,118.9
2026-02-09T12:00:00,EQP-008,1623.2,45.9,139.4
2026-02-09T12:30:00,EQP-008,1569.1,40.8,86.8
2026-02-09T13:00:00,EQP-008,1385.8,46.7,107.8
2026-02-09T13:30:00,EQP-008,1542.2,44.5,100.2
2026-02-09T14:00:00,EQP-008,1577.3,44.0,145.2
2026-02-09T14:30:00,EQP-008,1528.0,43.6,91.6
2026-02-09T15:00:00,EQP-008,1549.6,40.2,139.8
2026-02-09T15:30:00,EQP-008,1511.7,42.6,152.5
2026-02-09T16:00:00,EQP-008,1588.8,42.6,100.8
2026-02-09T16:30:00,EQP-008,1620.4,44.5,123.4
2026-02-09T17:00:00,EQP-008,1659.4,44.2,88.2
2026-02-09T17:30:00,EQP-008,1740.4,42.4,125.6
2026-02-09T18:00:00,EQP-008,1684.5,42.0,109.6
2026-02-09T18:30:00,EQP-008,1484.7,38.8,102.2
2026-02-09T19:00:00,EQP-008,1630.9,40.9,152.5
2026-02-09T19:30:00,EQP-008,1444.9,43.2,111.3
2026-02-09T20:00:00,EQP-008,1704.5,37.8,132.6
2026-02-09T20:30:00,EQP-008,1501.5,41.8,119.8
2026-02-09T21:00:00,EQP-008,1673.2,36.3,78.0
2026-02-09T21:30:00,EQP-008,1554.2,38.6,113.6
2026-02-09T22:00:00,EQP-008,1580.2,35.4,106.7
2026-02-09T22:30:00,EQP-008,1483.8,39.1,129.4
2026-02-09T23:00:00,EQP-008,273.3,36.3,0.0
2026-02-09T23:30:00,EQP-008,284.1,37.1,0.0
2026-02-10T00:00:00,EQP-008,270.8,41.3,0.0
2026-02-10T00:30:00,EQP-008,267.1,35.9,0.0
2026-02-10T01:00:00,EQP-008,229.7,38.3,0.0
2026-02-10T01:30:00,EQP-008,260.9,36.8,0.0
2026-02-10T02:00:00,EQP-008,281.0,37.5,0.0
2026-02-10T02:30:00,EQP-008,269.4,37.1,0.0
2026-02-10T03:00:00,EQP-008,246.2,40.4,0.0
2026-02-10T03:30:00,EQP-008,245.2,38.3,0.0
2026-02-10T04:00:00,EQP-008,271.7,38.0,0.0
2026-02-10T04:30:00,EQP-008,259.3,38.4,0.0
2026-02-10T05:00:00,EQP-008,218.8,38.6,0.0
2026-02-10T05:30:00,EQP-008,211.5,35.5,0.0
2026-02-10T06:00:00,EQP-008,1609.5,38.0,121.6
2026-02-10T06:30:00,EQP-008,1388.0,37.9,133.9
2026-02-10T07:00:00,EQP-008,1440.1,42.3,124.8
2026-02-10T07:30:00,EQP-008,1474.3,37.7,147.4
2026-02-10T08:00:00,EQP-008,1487.1,42.6,143.1
2026-02-10T08:30:00,EQP-008,1687.2,40.9,124.7
2026-02-10T09:00:00,EQP-008,1566.0,42.2,125.2
2026-02-10T09:30:00,EQP-008,1558.0,39.9,91.4
2026-02-10T10:00:00,EQP-008,1636.3,40.9,115.9
2026-02-10T10:30:00,EQP-008,1429.6,42.9,147.9
2026-02-10T11:00:00,EQP-008,1564.6,43.5,117.4
2026-02-10T11:30:00,EQP-008,1440.6,43.0,102.0
2026-02-10T12:00:00,EQP-008,1565.6,44.3,148.9
2026-02-10T12:30:00,EQP-008,1399.4,42.6,122.6
2026-02-10T13:00:00,EQP-008,1594.9,42.6,106.7
2026-02-10T13:30:00,EQP-008,1656.2,44.6,139.8
2026-02-10T14:00:00,EQP-008,1589.8,47.1,173.0
2026-02-10T14:30:00,EQP-008,1461.3,42.0,127.0
2026-02-10T15:00:00,EQP-008,1483.1,42.0,115.5
2026-02-10T15:30:00,EQP-008,1505.4,40.9,116.0
2026-02-10T16:00:00,EQP-008,1469.1,41.4,72.4
2026-02-10T16:30:00,EQP-008,1719.3,41.1,106.2
2026-02-10T17:00:00,EQP-008,1548.8,43.1,154.0
2026-02-10T17:30:00,EQP-008,1604.3,43.8,129.4
2026-02-10T18:00:00,EQP-008,1556.2,39.0,100.7
2026-02-10T18:30:00,EQP-008,1567.9,39.3,101.9
2026-02-10T19:00:00,EQP-008,1503.2,38.4,118.7
2026-02-10T19:30:00,EQP-008,1470.0,38.2,122.1
2026-02-10T20:00:00,EQP-008,1617.2,38.1,120.1
2026-02-10T20:30:00,EQP-008,1586.5,38.7,95.8
2026-02-10T21:00:00,EQP-008,1613.7,40.4,84.5
2026-02-10T21:30:00,EQP-008,1461.0,38.2,82.5
2026-02-10T22:00:00,EQP-008,1478.6,38.0,136.7
2026-02-10T22:30:00,EQP-008,1486.3,41.8,88.6
2026-02-10T23:00:00,EQP-008,270.0,38.6,0.0
2026-02-10T23:30:00,EQP-008,211.5,36.7,0.0
2026-02-11T00:00:00,EQP-008,255.6,37.7,0.0
2026-02-11T00:30:00,EQP-008,320.5,39.9,0.0
2026-02-11T01:00:00,EQP-008,258.9,37.2,0.0
2026-02-11T01:30:00,EQP-008,279.2,37.5,0.0
2026-02-11T02:00:00,EQP-008,285.0,35.9,0.0
2026-02-11T02:30:00,EQP-008,246.5,39.2,0.0
2026-02-11T03:00:00,EQP-008,269.8,39.0,0.0
2026-02-11T03:30:00,EQP-008,297.7,38.6,0.0
2026-02-11T04:00:00,EQP-008,260.2,37.9,0.0
2026-02-11T04:30:00,EQP-008,247.7,37.0,0.0
2026-02-11T05:00:00,EQP-008,180.0,38.4,0.0
2026-02-11T05:30:00,EQP-008,283.8,40.1,0.0
2026-02-11T06:00:00,EQP-008,1638.2,37.2,99.4
2026-02-11T06:30:00,EQP-008,1525.1,38.9,146.1
2026-02-11T07:00:00,EQP-008,1701.4,40.1,118.1
2026-02-11T07:30:00,EQP-008,1608.2,36.9,107.4
2026-02-11T08:00:00,EQP-008,1452.1,41.6,106.7
2026-02-11T08:30:00,EQP-008,1705.0,40.5,109.6
2026-02-11T09:00:00,EQP-008,1409.9,40.5,126.3
2026-02-11T09:30:00,EQP-008,1468.7,43.7,88.3
2026-02-11T10:00:00,EQP-008,1517.9,43.4,138.2
2026-02-11T10:30:00,EQP-008,1521.0,40.6,159.8
2026-02-11T11:00:00,EQP-008,1347.0,43.7,126.0
2026-02-11T11:30:00,EQP-008,1655.1,43.8,142.7
2026-02-11T12:00:00,EQP-008,1669.6,42.8,137.8
2026-02-11T12:30:00,EQP-008,1598.1,45.0,127.0
2026-02-11T13:00:00,EQP-008,1457.6,42.3,130.0
2026-02-11T13:30:00,EQP-008,1577.9,45.5,131.5
2026-02-11T14:00:00,EQP-008,1571.2,44.3,109.4
2026-02-11T14:30:00,EQP-008,1599.7,45.3,119.1
2026-02-11T15:00:00,EQP-008,1499.9,39.2,125.5
2026-02-11T15:30:00,EQP-008,1509.3,46.8,125.0
2026-02-11T16:00:00,EQP-008,1485.2,44.7,111.8
2026-02-11T16:30:00,EQP-008,1564.8,44.6,122.1
2026-02-11T17:00:00,EQP-008,1528.7,40.2,79.5
2026-02-11T17:30:00,EQP-008,1505.2,42.5,140.5
2026-02-11T18:00:00,EQP-008,1829.5,40.4,105.9
2026-02-11T18:30:00,EQP-008,1609.8,41.4,128.5
2026-02-11T19:00:00,EQP-008,1443.8,42.0,134.9
2026-02-11T19:30:00,EQP-008,1534.0,40.8,106.1
2026-02-11T20:00:00,EQP-008,1535.3,39.6,115.0
2026-02-11T20:30:00,EQP-008,1485.7,37.2,102.3
2026-02-11T21:00:00,EQP-008,1531.8,38.3,128.4
2026-02-11T21:30:00,EQP-008,1565.3,39.2,103.3
2026-02-11T22:00:00,EQP-008,1494.4,35.5,120.7
2026-02-11T22:30:00,EQP-008,1498.1,37.3,107.0
2026-02-11T23:00:00,EQP-008,217.6,38.7,0.0
2026-02-11T23:30:00,EQP-008,317.5,36.0,0.0
2026-02-12T00:00:00,EQP-008,260.1,39.1,0.0
2026-02-12T00:30:00,EQP-008,254.5,39.3,0.0
2026-02-12T01:00:00,EQP-008,276.6,35.0,0.0
2026-02-12T01:30:00,EQP-008,284.4,39.1,0.0
2026-02-12T02:00:00,EQP-008,236.2,36.9,0.0
2026-02-12T02:30:00,EQP-008,260.5,37.7,0.0
2026-02-12T03:00:00,EQP-008,285.5,38.7,0.0
2026-02-12T03:30:00,EQP-008,279.8,36.8,0.0
2026-02-12T04:00:00,EQP-008,240.4,39.6,0.0
2026-02-12T04:30:00,EQP-008,252.8,38.0,0.0
2026-02-12T05:00:00,EQP-008,245.6,40.0,0.0
2026-02-12T05:30:00,EQP-008,239.4,39.7,0.0
2026-02-12T06:00:00,EQP-008,1608.0,41.6,139.9
2026-02-12T06:30:00,EQP-008,1558.2,37.3,133.4
2026-02-12T07:00:00,EQP-008,1757.8,40.1,149.7
2026-02-12T07:30:00,EQP-008,1680.5,40.7,77.0
2026-02-12T08:00:00,EQP-008,1499.4,40.9,89.3
2026-02-12T08:30:00,EQP-008,1622.0,39.3,114.5
2026-02-12T09:00:00,EQP-008,1647.3,40.8,102.1
2026-02-12T09:30:00,EQP-008,1514.3,42.4,122.8
2026-02-12T10:00:00,EQP-008,1595.0,43.5,108.3
2026-02-12T10:30:00,EQP-008,1621.3,43.7,128.4
2026-02-12T11:00:00,EQP-008,1493.4,45.7,93.6
2026-02-12T11:30:00,EQP-008,1507.6,44.0,126.1
2026-02-12T12:00:00,EQP-008,1457.9,44.3,137.5
2026-02-12T12:30:00,EQP-008,1414.2,43.5,114.1
2026-02-12T13:00:00,EQP-008,1599.9,43.3,143.1
2026-02-12T13:30:00,EQP-008,1711.4,43.7,105.7
2026-02-12T14:00:00,EQP-008,1520.4,43.0,135.8
2026-02-12T14:30:00,EQP-008,1700.6,48.0,145.7
2026-02-12T15:00:00,EQP-008,1532.8,44.5,127.3
2026-02-12T15:30:00,EQP-008,1414.6,45.9,138.8
2026-02-12T16:00:00,EQP-008,1638.6,41.5,77.7
2026-02-12T16:30:00,EQP-008,1558.3,43.0,96.8
2026-02-12T17:00:00,EQP-008,1467.8,42.3,129.7
2026-02-12T17:30:00,EQP-008,1599.6,40.9,141.2
2026-02-12T18:00:00,EQP-008,1527.5,40.3,130.0
2026-02-12T18:30:00,EQP-008,1532.1,40.1,125.4
2026-02-12T19:00:00,EQP-008,1551.2,41.0,116.0
2026-02-12T19:30:00,EQP-008,1410.7,41.2,142.3
2026-02-12T20:00:00,EQP-008,1688.5,38.4,116.1
2026-02-12T20:30:00,EQP-008,1538.3,38.4,112.7
2026-02-12T21:00:00,EQP-008,1554.5,39.0,74.4
2026-02-12T21:30:00,EQP-008,1522.1,39.3,102.0
2026-02-12T22:00:00,EQP-008,1494.8,38.2,115.1
2026-02-12T22:30:00,EQP-008,1478.7,35.2,128.5
2026-02-12T23:00:00,EQP-008,246.9,41.3,0.0
2026-02-12T23:30:00,EQP-008,291.8,35.8,0.0
2026-02-13T00:00:00,EQP-008,248.9,40.3,0.0
2026-02-13T00:30:00,EQP-008,238.3,42.6,0.0
2026-02-13T01:00:00,EQP-008,296.9,37.9,0.0
2026-02-13T01:30:00,EQP-008,218.3,40.6,0.0
2026-02-13T02:00:00,EQP-008,238.3,38.3,0.0
2026-02-13T02:30:00,EQP-008,257.7,39.9,0.0
2026-02-13T03:00:00,EQP-008,266.6,38.9,0.0
2026-02-13T03:30:00,EQP-008,233.5,37.9,0.0
2026-02-13T04:00:00,EQP-008,264.7,37.7,0.0
2026-02-13T04:30:00,EQP-008,239.0,36.8,0.0
2026-02-13T05:00:00,EQP-008,299.5,37.3,0.0
2026-02-13T05:30:00,EQP-008,266.7,39.8,0.0
2026-02-13T06:00:00,EQP-008,1631.9,41.6,117.3
2026-02-13T06:30:00,EQP-008,1496.5,38.2,152.0
2026-02-13T07:00:00,EQP-008,1607.3,39.2,81.8
2026-02-13T07:30:00,EQP-008,1563.8,39.7,116.8
2026-02-13T08:00:00,EQP-008,1565.3,41.7,110.2
2026-02-13T08:30:00,EQP-008,1490.2,42.4,121.5
2026-02-13T09:00:00,EQP-008,1523.7,40.5,151.8
2026-02-13T09:30:00,EQP-008,1538.3,43.5,75.8
2026-02-13T10:00:00,EQP-008,1475.4,46.9,105.5
2026-02-13T10:30:00,EQP-008,1516.4,42.1,79.1
2026-02-13T11:00:00,EQP-008,1530.3,42.9,148.6
2026-02-13T11:30:00,EQP-008,1521.5,43.7,99.9
2026-02-13T12:00:00,EQP-008,1559.9,41.4,111.4
2026-02-13T12:30:00,EQP-008,1497.7,44.6,122.7
2026-02-13T13:00:00,EQP-008,1578.3,47.1,125.0
2026-02-13T13:30:00,EQP-008,1469.4,46.8,106.3
2026-02-13T14:00:00,EQP-008,1595.6,46.4,114.7
2026-02-13T14:30:00,EQP-008,1593.2,42.0,106.0
2026-02-13T15:00:00,EQP-008,1584.1,42.6,113.4
2026-02-13T15:30:00,EQP-008,1613.2,43.8,116.7
2026-02-13T16:00:00,EQP-008,1519.1,44.8,118.4
2026-02-13T16:30:00,EQP-008,1541.4,44.4,103.7
2026-02-13T17:00:00,EQP-008,1528.2,41.3,93.4
2026-02-13T17:30:00,EQP-008,1419.3,43.8,134.8
2026-02-13T18:00:00,EQP-008,1565.9,41.6,102.1
2026-02-13T18:30:00,EQP-008,1460.3,39.1,131.8
2026-02-13T19:00:00,EQP-008,1705.1,36.9,132.2
2026-02-13T19:30:00,EQP-008,1586.7,39.1,117.7
2026-02-13T20:00:00,EQP-008,1465.2,38.5,154.6
2026-02-13T20:30:00,EQP-008,1549.5,40.9,132.4
2026-02-13T21:00:00,EQP-008,1567.3,38.6,120.3
2026-02-13T21:30:00,EQP-008,1586.9,39.0,126.4
2026-02-13T22:00:00,EQP-008,1572.1,37.8,99.8
2026-02-13T22:30:00,EQP-008,1476.4,39.3,79.4
2026-02-13T23:00:00,EQP-008,214.6,34.0,0.0
2026-02-13T23:30:00,EQP-008,235.8,38.5,0.0
2026-02-07T00:00:00,EQP-009,54.9,36.9,0.0
2026-02-07T00:30:00,EQP-009,71.6,37.0,0.0
2026-02-07T01:00:00,EQP-009,63.5,30.4,0.0
2026-02-07T01:30:00,EQP-009,68.1,43.7,0.0
2026-02-07T02:00:00,EQP-009,57.8,37.2,0.0
2026-02-07T02:30:00,EQP-009,57.4,36.6,0.0
2026-02-07T03:00:00,EQP-009,64.2,32.4,0.0
2026-02-07T03:30:00,EQP-009,55.0,40.1,0.0
2026-02-07T04:00:00,EQP-009,32.8,37.4,0.0
2026-02-07T04:30:00,EQP-009,58.7,34.6,0.0
2026-02-07T05:00:00,EQP-009,61.0,37.7,0.0
2026-02-07T05:30:00,EQP-009,74.6,39.5,0.0
2026-02-07T06:00:00,EQP-009,174.5,37.2,0.0
2026-02-07T06:30:00,EQP-009,169.5,33.3,0.0
2026-02-07T07:00:00,EQP-009,179.8,46.0,0.0
2026-02-07T07:30:00,EQP-009,187.7,37.9,0.0
2026-02-07T08:00:00,EQP-009,174.2,41.8,0.0
2026-02-07T08:30:00,EQP-009,156.8,36.4,0.0
2026-02-07T09:00:00,EQP-009,174.3,33.5,0.0
2026-02-07T09:30:00,EQP-009,164.3,43.4,0.0
2026-02-07T10:00:00,EQP-009,177.0,45.3,0.0
2026-02-07T10:30:00,EQP-009,169.1,30.1,0.0
2026-02-07T11:00:00,EQP-009,175.2,27.1,0.0
2026-02-07T11:30:00,EQP-009,171.9,35.4,0.0
2026-02-07T12:00:00,EQP-009,174.9,32.7,0.0
2026-02-07T12:30:00,EQP-009,178.1,42.2,0.0
2026-02-07T13:00:00,EQP-009,179.7,38.9,0.0
2026-02-07T13:30:00,EQP-009,176.9,35.1,0.0
2026-02-07T14:00:00,EQP-009,151.9,38.7,0.0
2026-02-07T14:30:00,EQP-009,163.5,32.0,0.0
2026-02-07T15:00:00,EQP-009,174.5,36.9,0.0
2026-02-07T15:30:00,EQP-009,171.1,36.4,0.0
2026-02-07T16:00:00,EQP-009,163.7,37.2,0.0
2026-02-07T16:30:00,EQP-009,173.5,31.8,0.0
2026-02-07T17:00:00,EQP-009,194.9,32.3,0.0
2026-02-07T17:30:00,EQP-009,177.3,39.1,0.0
2026-02-07T18:00:00,EQP-009,192.5,26.8,0.0
2026-02-07T18:30:00,EQP-009,180.3,37.4,0.0
2026-02-07T19:00:00,EQP-009,190.2,39.9,0.0
2026-02-07T19:30:00,EQP-009,177.1,37.9,0.0
2026-02-07T20:00:00,EQP-009,180.6,34.8,0.0
2026-02-07T20:30:00,EQP-009,170.8,38.0,0.0
2026-02-07T21:00:00,EQP-009,186.1,41.9,0.0
2026-02-07T21:30:00,EQP-009,167.2,39.5,0.0
2026-02-07T22:00:00,EQP-009,150.6,42.7,0.0
2026-02-07T22:30:00,EQP-009,184.2,26.7,0.0
2026-02-07T23:00:00,EQP-009,66.4,32.8,0.0
2026-02-07T23:30:00,EQP-009,72.6,37.6,0.0
2026-02-08T00:00:00,EQP-009,51.7,30.0,0.0
2026-02-08T00:30:00,EQP-009,58.7,41.2,0.0
2026-02-08T01:00:00,EQP-009,77.8,41.2,0.0
2026-02-08T01:30:00,EQP-009,70.7,39.1,0.0
2026-02-08T02:00:00,EQP-009,65.9,31.3,0.0
2026-02-08T02:30:00,EQP-009,53.4,32.5,0.0
2026-02-08T03:00:00,EQP-009,71.8,38.0,0.0
2026-02-08T03:30:00,EQP-009,46.3,44.3,0.0
2026-02-08T04:00:00,EQP-009,59.1,36.9,0.0
2026-02-08T04:30:00,EQP-009,77.2,38.4,0.0
2026-02-08T05:00:00,EQP-009,57.1,28.3,0.0
2026-02-08T05:30:00,EQP-009,51.1,41.3,0.0
2026-02-08T06:00:00,EQP-009,175.7,42.9,0.0
2026-02-08T06:30:00,EQP-009,157.0,35.2,0.0
2026-02-08T07:00:00,EQP-009,173.5,41.4,0.0
2026-02-08T07:30:00,EQP-009,178.1,34.9,0.0
2026-02-08T08:00:00,EQP-009,156.6,41.9,0.0
2026-02-08T08:30:00,EQP-009,174.2,31.8,0.0
2026-02-08T09:00:00,EQP-009,173.9,34.3,0.0
2026-02-08T09:30:00,EQP-009,178.2,39.0,0.0
2026-02-08T10:00:00,EQP-009,163.3,33.4,0.0
2026-02-08T10:30:00,EQP-009,175.1,30.6,0.0
2026-02-08T11:00:00,EQP-009,172.5,29.6,0.0
2026-02-08T11:30:00,EQP-009,166.8,40.4,0.0
2026-02-08T12:00:00,EQP-009,178.6,36.3,0.0
2026-02-08T12:30:00,EQP-009,157.7,33.5,0.0
2026-02-08T13:00:00,EQP-009,178.7,44.3,0.0
2026-02-08T13:30:00,EQP-009,155.8,39.6,0.0
2026-02-08T14:00:00,EQP-009,173.6,41.9,0.0
2026-02-08T14:30:00,EQP-009,181.9,34.3,0.0
2026-02-08T15:00:00,EQP-009,174.6,37.0,0.0
2026-02-08T15:30:00,EQP-009,177.2,30.3,0.0
2026-02-08T16:00:00,EQP-009,172.1,31.1,0.0
2026-02-08T16:30:00,EQP-009,178.0,31.6,0.0
2026-02-08T17:00:00,EQP-009,160.2,39.5,0.0
2026-02-08T17:30:00,EQP-009,179.4,35.8,0.0
2026-02-08T18:00:00,EQP-009,165.9,36.9,0.0
2026-02-08T18:30:00,EQP-009,169.1,37.6,0.0
2026-02-08T19:00:00,EQP-009,171.6,30.2,0.0
2026-02-08T19:30:00,EQP-009,161.3,33.8,0.0
2026-02-08T20:00:00,EQP-009,167.0,42.0,0.0
2026-02-08T20:30:00,EQP-009,191.8,38.4,0.0
2026-02-08T21:00:00,EQP-009,169.4,38.5,0.0
2026-02-08T21:30:00,EQP-009,175.1,39.2,0.0
2026-02-08T22:00:00,EQP-009,172.1,37.6,0.0
2026-02-08T22:30:00,EQP-009,193.3,38.9,0.0
2026-02-08T23:00:00,EQP-009,40.9,35.7,0.0
2026-02-08T23:30:00,EQP-009,59.4,35.9,0.0
2026-02-09T00:00:00,EQP-009,84.3,38.3,0.0
2026-02-09T00:30:00,EQP-009,81.6,40.6,0.0
2026-02-09T01:00:00,EQP-009,77.1,31.1,0.0
2026-02-09T01:30:00,EQP-009,97.1,44.0,0.0
2026-02-09T02:00:00,EQP-009,96.8,39.1,0.0
2026-02-09T02:30:00,EQP-009,90.8,38.9,0.0
2026-02-09T03:00:00,EQP-009,76.4,34.8,0.0
2026-02-09T03:30:00,EQP-009,67.4,33.5,0.0
2026-02-09T04:00:00,EQP-009,82.2,39.2,0.0
2026-02-09T04:30:00,EQP-009,86.2,34.7,0.0
2026-02-09T05:00:00,EQP-009,81.5,29.2,0.0
2026-02-09T05:30:00,EQP-009,108.4,28.5,0.0
2026-02-09T06:00:00,EQP-009,549.4,30.7,0.0
2026-02-09T06:30:00,EQP-009,518.0,36.6,0.0
2026-02-09T07:00:00,EQP-009,453.6,38.2,0.0
2026-02-09T07:30:00,EQP-009,475.4,41.6,0.0
