Timestamp,SegmentId,Temperature,MoistureContent,CycleTime
2026-02-11T13:30:00,SEG-018,23.0,4.6,2.7
2026-02-11T14:00:00,SEG-018,22.7,4.8,2.9
2026-02-11T14:30:00,SEG-018,23.0,4.9,2.7
2026-02-11T15:00:00,SEG-018,22.8,4.7,2.6
2026-02-11T15:30:00,SEG-018,22.9,4.7,2.9
2026-02-11T16:00:00,SEG-018,22.7,4.7,2.6
2026-02-11T16:30:00,SEG-018,22.7,4.7,2.8
2026-02-11T17:00:00,SEG-018,22.5,4.7,2.8
2026-02-11T17:30:00,SEG-018,22.3,4.8,2.7
2026-02-11T18:00:00,SEG-018,22.2,4.9,2.8
2026-02-11T18:30:00,SEG-018,22.1,4.8,2.7
2026-02-11T19:00:00,SEG-018,22.1,4.9,2.7
2026-02-11T19:30:00,SEG-018,22.2,4.9,2.7
2026-02-11T20:00:00,SEG-018,21.9,4.8,2.6
2026-02-11T20:30:00,SEG-018,21.8,4.8,3.0
2026-02-11T21:00:00,SEG-018,21.9,4.8,2.7
2026-02-11T21:30:00,SEG-018,22.0,4.8,2.7
2026-02-11T22:00:00,SEG-018,21.7,4.9,2.7
2026-02-11T22:30:00,SEG-018,21.7,4.8,2.8
2026-02-11T23:00:00,SEG-018,21.8,4.8,2.8
2026-02-11T23:30:00,SEG-018,21.6,5.1,2.6
2026-02-12T00:00:00,SEG-018,21.5,4.9,2.7
2026-02-12T00:30:00,SEG-018,21.4,4.9,2.9
2026-02-12T01:00:00,SEG-018,21.5,4.9,2.8
2026-02-12T01:30:00,SEG-018,21.6,4.6,2.8
2026-02-12T02:00:00,SEG-018,21.7,4.8,2.8
2026-02-12T02:30:00,SEG-018,21.6,4.9,2.8
2026-02-12T03:00:00,SEG-018,21.8,4.8,2.7
2026-02-12T03:30:00,SEG-018,21.6,4.9,2.8
2026-02-12T04:00:00,SEG-018,22.0,4.7,2.8
2026-02-12T04:30:00,SEG-018,22.0,4.8,2.7
2026-02-12T05:00:00,SEG-018,22.0,4.8,2.6
2026-02-12T05:30:00,SEG-018,21.8,4.7,2.6
2026-02-12T06:00:00,SEG-018,22.4,4.8,2.7
2026-02-12T06:30:00,SEG-018,22.1,4.9,2.8
2026-02-12T07:00:00,SEG-018,22.5,4.9,3.0
2026-02-12T07:30:00,SEG-018,22.6,4.8,2.7
2026-02-12T08:00:00,SEG-018,22.6,4.6,2.5
2026-02-12T08:30:00,SEG-018,22.6,4.7,2.9
2026-02-12T09:00:00,SEG-018,22.7,4.8,2.6
2026-02-12T09:30:00,SEG-018,22.9,4.7,2.7
2026-02-12T10:00:00,SEG-018,22.7,4.7,2.5
2026-02-12T10:30:00,SEG-018,22.9,4.9,2.7
2026-02-12T11:00:00,SEG-018,22.9,4.7,2.8
2026-02-12T11:30:00,SEG-018,22.9,4.6,2.9
2026-02-12T12:00:00,SEG-018,22.8,4.8,2.7
2026-02-12T12:30:00,SEG-018,23.0,4.9,2.7
2026-02-12T13:00:00,SEG-018,23.0,4.7,2.6
2026-02-12T13:30:00,SEG-018,22.9,4.8,2.8
2026-02-12T14:00:00,SEG-018,22.8,4.6,2.7
2026-02-12T14:30:00,SEG-018,23.0,4.9,2.9
2026-02-12T15:00:00,SEG-018,22.8,4.8,2.7
2026-02-12T15:30:00,SEG-018,22.9,4.6,2.7
2026-02-12T16:00:00,SEG-018,22.6,4.7,2.7
2026-02-12T16:30:00,SEG-018,22.7,4.6,2.6
2026-02-12T17:00:00,SEG-018,22.6,4.7,2.7
2026-02-12T17:30:00,SEG-018,22.5,4.7,2.7
2026-02-12T18:00:00,SEG-018,22.6,4.8,2.8
2026-02-12T18:30:00,SEG-018,22.4,4.6,2.6
2026-02-12T19:00:00,SEG-018,22.0,4.8,2.8
2026-02-12T19:30:00,SEG-018,22.2,4.7,2.8
2026-02-12T20:00:00,SEG-018,21.9,4.8,2.6
2026-02-12T20:30:00,SEG-018,22.2,4.7,2.9
2026-02-12T21:00:00,SEG-018,21.7,4.7,2.7
2026-02-12T21:30:00,SEG-018,22.0,4.8,2.7
2026-02-12T22:00:00,SEG-018,21.6,4.9,2.7
2026-02-12T22:30:00,SEG-018,21.8,4.9,2.8
2026-02-12T23:00:00,SEG-018,21.8,4.8,2.8
2026-02-12T23:30:00,SEG-018,21.6,4.7,2.7
2026-02-13T00:00:00,SEG-018,21.7,5.0,2.8
2026-02-13T00:30:00,SEG-018,21.4,4.9,2.7
2026-02-13T01:00:00,SEG-018,21.6,4.7,2.8
2026-02-13T01:30:00,SEG-018,21.7,4.8,2.7
2026-02-13T02:00:00,SEG-018,21.8,4.9,2.8
2026-02-13T02:30:00,SEG-018,21.5,4.9,2.6
2026-02-13T03:00:00,SEG-018,21.9,4.9,2.8
2026-02-13T03:30:00,SEG-018,21.8,4.8,2.6
2026-02-13T04:00:00,SEG-018,21.9,4.7,2.7
2026-02-13T04:30:00,SEG-018,21.9,4.9,2.8
2026-02-13T05:00:00,SEG-018,22.2,4.8,2.7
2026-02-13T05:30:00,SEG-018,22.1,4.8,2.7
2026-02-13T06:00:00,SEG-018,22.3,4.6,2.8
2026-02-13T06:30:00,SEG-018,22.4,4.7,2.9
2026-02-13T07:00:00,SEG-018,22.3,4.7,2.8
2026-02-13T07:30:00,SEG-018,22.5,4.7,2.7
2026-02-13T08:00:00,SEG-018,22.6,4.6,2.8
2026-02-13T08:30:00,SEG-018,22.6,4.8,2.7
2026-02-13T09:00:00,SEG-018,22.7,4.7,2.7
2026-02-13T09:30:00,SEG-018,22.5,4.6,2.6
2026-02-13T10:00:00,SEG-018,22.8,4.7,2.7
2026-02-13T10:30:00,SEG-018,22.9,4.8,2.7
2026-02-13T11:00:00,SEG-018,22.9,4.6,2.7
2026-02-13T11:30:00,SEG-018,23.0,4.6,2.7
2026-02-13T12:00:00,SEG-018,22.8,4.6,2.8
2026-02-13T12:30:00,SEG-018,23.1,4.6,2.5
2026-02-13T13:00:00,SEG-018,23.0,4.6,2.8
2026-02-13T13:30:00,SEG-018,23.0,4.6,2.8
2026-02-13T14:00:00,SEG-018,22.9,4.7,2.8
2026-02-13T14:30:00,SEG-018,22.8,4.7,2.8
2026-02-13T15:00:00,SEG-018,22.7,4.8,2.7
2026-02-13T15:30:00,SEG-018,22.6,4.8,2.7
2026-02-13T16:00:00,SEG-018,22.5,4.8,2.7
2026-02-13T16:30:00,SEG-018,22.7,4.8,2.7
2026-02-13T17:00:00,SEG-018,22.3,4.7,2.8
2026-02-13T17:30:00,SEG-018,22.3,4.9,2.8
2026-02-13T18:00:00,SEG-018,22.2,4.7,2.8
2026-02-13T18:30:00,SEG-018,22.1,4.8,2.8
2026-02-13T19:00:00,SEG-018,21.9,5.0,2.7
2026-02-13T19:30:00,SEG-018,22.1,5.0,2.7
2026-02-13T20:00:00,SEG-018,21.8,4.7,2.5
2026-02-13T20:30:00,SEG-018,21.9,4.9,2.8
2026-02-13T21:00:00,SEG-018,21.7,4.9,2.7
2026-02-13T21:30:00,SEG-018,21.7,4.9,2.7
2026-02-13T22:00:00,SEG-018,21.5,4.8,2.8
2026-02-13T22:30:00,SEG-018,21.7,5.0,2.9
2026-02-13T23:00:00,SEG-018,21.5,4.9,2.8
2026-02-13T23:30:00,SEG-018,21.7,4.7,2.6
2026-02-07T00:00:00,SEG-019,199.4,2.1,1.6
2026-02-07T00:30:00,SEG-019,201.5,2.1,1.5
2026-02-07T01:00:00,SEG-019,201.2,2.0,1.6
2026-02-07T01:30:00,SEG-019,200.3,2.1,1.6
2026-02-07T02:00:00,SEG-019,200.2,2.0,1.6
2026-02-07T02:30:00,SEG-019,200.0,2.1,1.5
2026-02-07T03:00:00,SEG-019,202.2,2.0,1.6
2026-02-07T03:30:00,SEG-019,200.2,2.1,1.4
2026-02-07T04:00:00,SEG-019,203.9,2.0,1.6
2026-02-07T04:30:00,SEG-019,203.4,2.0,1.5
2026-02-07T05:00:00,SEG-019,205.5,2.0,1.6
2026-02-07T05:30:00,SEG-019,204.0,2.0,1.5
2026-02-07T06:00:00,SEG-019,206.8,2.0,1.6
2026-02-07T06:30:00,SEG-019,208.0,2.0,1.5
2026-02-07T07:00:00,SEG-019,206.1,2.0,1.5
2026-02-07T07:30:00,SEG-019,209.5,2.0,1.6
2026-02-07T08:00:00,SEG-019,211.8,2.0,1.5
2026-02-07T08:30:00,SEG-019,209.0,1.9,1.6
2026-02-07T09:00:00,SEG-019,213.0,2.0,1.5
2026-02-07T09:30:00,SEG-019,209.7,2.0,1.6
2026-02-07T10:00:00,SEG-019,210.7,2.0,1.5
2026-02-07T10:30:00,SEG-019,209.7,2.0,1.6
2026-02-07T11:00:00,SEG-019,211.0,2.0,1.6
2026-02-07T11:30:00,SEG-019,212.4,2.0,1.5
2026-02-07T12:00:00,SEG-019,212.2,2.0,1.6
2026-02-07T12:30:00,SEG-019,212.8,2.1,1.5
2026-02-07T13:00:00,SEG-019,213.0,2.0,1.6
2026-02-07T13:30:00,SEG-019,212.0,2.0,1.5
2026-02-07T14:00:00,SEG-019,213.6,2.0,1.5
2026-02-07T14:30:00,SEG-019,211.9,2.0,1.6
2026-02-07T15:00:00,SEG-019,212.9,2.0,1.6
2026-02-07T15:30:00,SEG-019,210.5,2.0,1.5
2026-02-07T16:00:00,SEG-019,209.5,2.0,1.6
2026-02-07T16:30:00,SEG-019,209.5,2.1,1.6
2026-02-07T17:00:00,SEG-019,209.0,2.1,1.5
2026-02-07T17:30:00,SEG-019,207.1,2.0,1.5
2026-02-07T18:00:00,SEG-019,206.4,2.0,1.6
2026-02-07T18:30:00,SEG-019,208.0,2.0,1.6
2026-02-07T19:00:00,SEG-019,205.0,2.0,1.5
2026-02-07T19:30:00,SEG-019,203.2,2.1,1.5
2026-02-07T20:00:00,SEG-019,202.4,2.0,1.5
2026-02-07T20:30:00,SEG-019,204.1,2.0,1.5
2026-02-07T21:00:00,SEG-019,201.8,2.1,1.5
2026-02-07T21:30:00,SEG-019,203.2,2.0,1.6
2026-02-07T22:00:00,SEG-019,200.9,2.1,1.6
2026-02-07T22:30:00,SEG-019,202.2,2.0,1.6
2026-02-07T23:00:00,SEG-019,199.9,2.0,1.6
2026-02-07T23:30:00,SEG-019,201.5,2.1,1.7
2026-02-08T00:00:00,SEG-019,199.2,2.1,1.5
2026-02-08T00:30:00,SEG-019,200.7,2.0,1.5
2026-02-08T01:00:00,SEG-019,198.3,2.0,1.5
2026-02-08T01:30:00,SEG-019,200.6,2.0,1.5
2026-02-08T02:00:00,SEG-019,200.1,2.0,1.5
2026-02-08T02:30:00,SEG-019,202.2,2.0,1.5
2026-02-08T03:00:00,SEG-019,200.4,2.0,1.5
2026-02-08T03:30:00,SEG-019,204.0,2.0,1.5
2026-02-08T04:00:00,SEG-019,203.2,2.0,1.6
2026-02-08T04:30:00,SEG-019,202.7,1.9,1.5
2026-02-08T05:00:00,SEG-019,205.6,2.0,1.6
2026-02-08T05:30:00,SEG-019,203.2,2.1,1.5
2026-02-08T06:00:00,SEG-019,205.0,1.9,1.6
2026-02-08T06:30:00,SEG-019,205.1,2.1,1.6
2026-02-08T07:00:00,SEG-019,209.4,2.0,1.7
2026-02-08T07:30:00,SEG-019,206.0,2.1,1.5
2026-02-08T08:00:00,SEG-019,208.1,2.0,1.6
2026-02-08T08:30:00,SEG-019,209.8,2.1,1.6
2026-02-08T09:00:00,SEG-019,210.3,2.0,1.6
2026-02-08T09:30:00,SEG-019,211.2,1.9,1.5
2026-02-08T10:00:00,SEG-019,211.4,2.0,1.6
2026-02-08T10:30:00,SEG-019,212.7,2.0,1.6
2026-02-08T11:00:00,SEG-019,210.4,2.0,1.6
2026-02-08T11:30:00,SEG-019,210.4,2.0,1.6
2026-02-08T12:00:00,SEG-019,212.9,2.0,1.6
2026-02-08T12:30:00,SEG-019,212.2,2.0,1.5
2026-02-08T13:00:00,SEG-019,211.3,2.0,1.7
2026-02-08T13:30:00,SEG-019,211.3,2.0,1.5
2026-02-08T14:00:00,SEG-019,209.9,2.0,1.5
2026-02-08T14:30:00,SEG-019,211.5,2.0,1.6
2026-02-08T15:00:00,SEG-019,209.9,2.0,1.6
2026-02-08T15:30:00,SEG-019,209.9,2.0,1.6
2026-02-08T16:00:00,SEG-019,207.6,2.0,1.5
2026-02-08T16:30:00,SEG-019,208.8,2.0,1.6
2026-02-08T17:00:00,SEG-019,209.9,2.0,1.6
2026-02-08T17:30:00,SEG-019,207.9,2.0,1.5
2026-02-08T18:00:00,SEG-019,207.6,2.1,1.6
2026-02-08T18:30:00,SEG-019,208.4,2.1,1.5
2026-02-08T19:00:00,SEG-019,203.5,2.0,1.5
2026-02-08T19:30:00,SEG-019,204.4,2.0,1.5
2026-02-08T20:00:00,SEG-019,203.0,2.0,1.5
2026-02-08T20:30:00,SEG-019,202.8,2.1,1.5
2026-02-08T21:00:00,SEG-019,201.6,2.1,1.5
2026-02-08T21:30:00,SEG-019,201.6,2.0,1.6
2026-02-08T22:00:00,SEG-019,201.1,2.0,1.6
2026-02-08T22:30:00,SEG-019,200.8,2.1,1.5
2026-02-08T23:00:00,SEG-019,198.6,2.0,1.5
2026-02-08T23:30:00,SEG-019,201.6,2.0,1.5
2026-02-09T00:00:00,SEG-019,199.4,2.0,1.6
2026-02-09T00:30:00,SEG-019,202.0,2.0,1.5
2026-02-09T01:00:00,SEG-019,200.8,2.0,1.5
2026-02-09T01:30:00,SEG-019,199.7,2.1,1.5
2026-02-09T02:00:00,SEG-019,199.4,1.9,1.7
2026-02-09T02:30:00,SEG-019,198.0,2.0,1.6
2026-02-09T03:00:00,SEG-019,201.5,2.1,1.6
2026-02-09T03:30:00,SEG-019,200.6,2.0,1.7
2026-02-09T04:00:00,SEG-019,202.5,2.0,1.5
2026-02-09T04:30:00,SEG-019,202.7,2.0,1.6
2026-02-09T05:00:00,SEG-019,205.6,2.1,1.6
2026-02-09T05:30:00,SEG-019,203.6,2.0,1.6
2026-02-09T06:00:00,SEG-019,207.3,2.0,1.5
2026-02-09T06:30:00,SEG-019,207.4,2.0,1.6
2026-02-09T07:00:00,SEG-019,206.1,2.0,1.6
2026-02-09T07:30:00,SEG-019,207.5,2.0,1.5
2026-02-09T08:00:00,SEG-019,207.3,2.0,1.5
2026-02-09T08:30:00,SEG-019,210.8,1.9,1.5
2026-02-09T09:00:00,SEG-019,210.2,2.0,1.6
2026-02-09T09:30:00,SEG-019,210.9,2.0,1.6
2026-02-09T10:00:00,SEG-019,210.9,2.0,1.6
2026-02-09T10:30:00,SEG-019,212.8,2.0,1.6
2026-02-09T11:00:00,SEG-019,213.0,1.9,1.6
2026-02-09T11:30:00,SEG-019,212.3,2.0,1.5
2026-02-09T12:00:00,SEG-019,211.5,1.9,1.6
2026-02-09T12:30:00,SEG-019,211.1,2.0,1.5
2026-02-09T13:00:00,SEG-019,211.3,1.9,1.6
2026-02-09T13:30:00,SEG-019,211.7,2.0,1.6
2026-02-09T14:00:00,SEG-019,211.8,2.0,1.6
2026-02-09T14:30:00,SEG-019,212.5,1.9,1.6
2026-02-09T15:00:00,SEG-019,210.3,2.0,1.6
2026-02-09T15:30:00,SEG-019,210.1,2.0,1.6
2026-02-09T16:00:00,SEG-019,209.1,2.0,1.6
2026-02-09T16:30:00,SEG-019,208.7,2.0,1.6
2026-02-09T17:00:00,SEG-019,207.6,2.0,1.5
2026-02-09T17:30:00,SEG-019,207.9,2.0,1.5
2026-02-09T18:00:00,SEG-019,207.9,2.1,1.5
2026-02-09T18:30:00,SEG-019,206.8,2.0,1.5
2026-02-09T19:00:00,SEG-019,204.3,2.0,1.6
2026-02-09T19:30:00,SEG-019,203.6,2.0,1.5
2026-02-09T20:00:00,SEG-019,202.2,2.0,1.6
2026-02-09T20:30:00,SEG-019,201.4,2.0,1.5
2026-02-09T21:00:00,SEG-019,202.8,2.0,1.5
2026-02-09T21:30:00,SEG-019,202.0,2.1,1.5
2026-02-09T22:00:00,SEG-019,200.6,2.0,1.6
2026-02-09T22:30:00,SEG-019,198.8,2.0,1.6
2026-02-09T23:00:00,SEG-019,200.2,2.1,1.6
2026-02-09T23:30:00,SEG-019,201.2,2.1,1.4
2026-02-10T00:00:00,SEG-019,200.5,2.1,1.6
2026-02-10T00:30:00,SEG-019,200.8,2.0,1.6
2026-02-10T01:00:00,SEG-019,199.1,2.0,1.5
2026-02-10T01:30:00,SEG-019,201.3,2.1,1.5
2026-02-10T02:00:00,SEG-019,201.3,1.9,1.7
2026-02-10T02:30:00,SEG-019,201.3,2.1,1.5
2026-02-10T03:00:00,SEG-019,200.8,2.1,1.4
2026-02-10T03:30:00,SEG-019,199.9,2.0,1.5
2026-02-10T04:00:00,SEG-019,202.2,2.1,1.5
2026-02-10T04:30:00,SEG-019,205.1,2.0,1.6
2026-02-10T05:00:00,SEG-019,204.9,2.0,1.5
2026-02-10T05:30:00,SEG-019,203.7,2.1,1.6
2026-02-10T06:00:00,SEG-019,204.8,1.9,1.6
2026-02-10T06:30:00,SEG-019,205.8,2.0,1.6
2026-02-10T07:00:00,SEG-019,209.4,2.0,1.6
2026-02-10T07:30:00,SEG-019,207.9,2.1,1.6
2026-02-10T08:00:00,SEG-019,209.6,2.0,1.6
2026-02-10T08:30:00,SEG-019,210.4,2.0,1.6
2026-02-10T09:00:00,SEG-019,211.3,2.0,1.5
2026-02-10T09:30:00,SEG-019,210.4,2.1,1.6
2026-02-10T10:00:00,SEG-019,210.0,2.0,1.6
2026-02-10T10:30:00,SEG-019,211.4,1.9,1.5
2026-02-10T11:00:00,SEG-019,212.1,2.0,1.5
2026-02-10T11:30:00,SEG-019,213.4,2.1,1.5
2026-02-10T12:00:00,SEG-019,213.5,2.0,1.6
2026-02-10T12:30:00,SEG-019,211.5,2.0,1.5
2026-02-10T13:00:00,SEG-019,211.7,1.9,1.5
2026-02-10T13:30:00,SEG-019,212.2,2.0,1.5
2026-02-10T14:00:00,SEG-019,211.0,2.0,1.6
2026-02-10T14:30:00,SEG-019,211.5,2.0,1.5
2026-02-10T15:00:00,SEG-019,210.4,2.0,1.6
2026-02-10T15:30:00,SEG-019,209.3,2.1,1.5
2026-02-10T16:00:00,SEG-019,207.6,2.0,1.6
2026-02-10T16:30:00,SEG-019,209.6,2.1,1.6
2026-02-10T17:00:00,SEG-019,207.2,2.0,1.6
2026-02-10T17:30:00,SEG-019,209.3,2.0,1.6
2026-02-10T18:00:00,SEG-019,205.9,2.1,1.6
2026-02-10T18:30:00,SEG-019,207.3,2.0,1.5
2026-02-10T19:00:00,SEG-019,204.3,2.0,1.6
2026-02-10T19:30:00,SEG-019,204.3,2.0,1.6
2026-02-10T20:00:00,SEG-019,203.0,2.0,1.5
2026-02-10T20:30:00,SEG-019,202.4,2.0,1.6
2026-02-10T21:00:00,SEG-019,201.1,2.0,1.5
2026-02-10T21:30:00,SEG-019,200.9,2.1,1.6
2026-02-10T22:00:00,SEG-019,201.4,2.0,1.6
2026-02-10T22:30:00,SEG-019,200.0,2.0,1.5
2026-02-10T23:00:00,SEG-019,202.1,2.0,1.5
2026-02-10T23:30:00,SEG-019,199.6,2.1,1.6
2026-02-11T00:00:00,SEG-019,199.1,2.1,1.6
2026-02-11T00:30:00,SEG-019,199.8,2.0,1.5
2026-02-11T01:00:00,SEG-019,200.5,2.0,1.6
2026-02-11T01:30:00,SEG-019,200.5,2.0,1.6
2026-02-11T02:00:00,SEG-019,201.2,2.0,1.6
2026-02-11T02:30:00,SEG-019,199.4,2.0,1.6
2026-02-11T03:00:00,SEG-019,202.3,2.0,1.5
2026-02-11T03:30:00,SEG-019,202.0,2.1,1.5
2026-02-11T04:00:00,SEG-019,203.1,2.0,1.5
2026-02-11T04:30:00,SEG-019,201.5,2.0,1.5
2026-02-11T05:00:00,SEG-019,204.9,2.1,1.6
2026-02-11T05:30:00,SEG-019,204.3,2.1,1.6
2026-02-11T06:00:00,SEG-019,204.7,2.0,1.5
2026-02-11T06:30:00,SEG-019,206.7,2.0,1.5
2026-02-11T07:00:00,SEG-019,206.8,1.9,1.5
2026-02-11T07:30:00,SEG-019,205.0,2.0,1.5
2026-02-11T08:00:00,SEG-019,208.2,2.0,1.6
2026-02-11T08:30:00,SEG-019,210.0,2.1,1.5
2026-02-11T09:00:00,SEG-019,211.5,2.0,1.6
2026-02-11T09:30:00,SEG-019,211.8,2.0,1.6
2026-02-11T10:00:00,SEG-019,209.9,2.0,1.6
2026-02-11T10:30:00,SEG-019,211.6,2.0,1.5
2026-02-11T11:00:00,SEG-019,211.5,2.0,1.6
2026-02-11T11:30:00,SEG-019,212.3,2.0,1.6
2026-02-11T12:00:00,SEG-019,212.8,2.0,1.5
2026-02-11T12:30:00,SEG-019,210.5,2.0,1.6
2026-02-11T13:00:00,SEG-019,213.4,2.0,1.6
2026-02-11T13:30:00,SEG-019,211.5,2.0,1.5
2026-02-11T14:00:00,SEG-019,210.4,2.0,1.6
2026-02-11T14:30:00,SEG-019,212.4,2.0,1.6
2026-02-11T15:00:00,SEG-019,208.6,2.0,1.6
2026-02-11T15:30:00,SEG-019,211.2,2.0,1.6
2026-02-11T16:00:00,SEG-019,211.1,2.0,1.6
2026-02-11T16:30:00,SEG-019,209.3,2.1,1.5
2026-02-11T17:00:00,SEG-019,207.8,2.0,1.5
2026-02-11T17:30:00,SEG-019,206.6,2.1,1.5
2026-02-11T18:00:00,SEG-019,204.7,2.1,1.7
2026-02-11T18:30:00,SEG-019,205.8,2.0,1.5
2026-02-11T19:00:00,SEG-019,203.3,2.1,1.6
2026-02-11T19:30:00,SEG-019,203.8,2.0,1.5
2026-02-11T20:00:00,SEG-019,202.7,2.1,1.6
2026-02-11T20:30:00,SEG-019,202.6,2.0,1.6
2026-02-11T21:00:00,SEG-019,201.4,2.0,1.6
2026-02-11T21:30:00,SEG-019,201.1,2.0,1.5
2026-02-11T22:00:00,SEG-019,201.5,2.1,1.5
2026-02-11T22:30:00,SEG-019,200.1,2.1,1.6
2026-02-11T23:00:00,SEG-019,197.6,2.0,1.5
2026-02-11T23:30:00,SEG-019,201.0,2.1,1.5
2026-02-12T00:00:00,SEG-019,199.1,2.0,1.6
2026-02-12T00:30:00,SEG-019,199.4,2.0,1.6
2026-02-12T01:00:00,SEG-019,202.2,2.0,1.6
2026-02-12T01:30:00,SEG-019,201.9,2.1,1.5
2026-02-12T02:00:00,SEG-019,201.0,2.0,1.6
2026-02-12T02:30:00,SEG-019,201.2,2.1,1.5
2026-02-12T03:00:00,SEG-019,200.8,2.1,1.6
2026-02-12T03:30:00,SEG-019,200.7,2.0,1.6
2026-02-12T04:00:00,SEG-019,202.1,2.0,1.5
2026-02-12T04:30:00,SEG-019,203.2,2.0,1.6
2026-02-12T05:00:00,SEG-019,202.6,2.0,1.6
2026-02-12T05:30:00,SEG-019,204.0,2.1,1.6
2026-02-12T06:00:00,SEG-019,206.0,2.0,1.5
2026-02-12T06:30:00,SEG-019,206.8,2.0,1.6
2026-02-12T07:00:00,SEG-019,207.5,2.0,1.5
2026-02-12T07:30:00,SEG-019,208.5,2.0,1.5
2026-02-12T08:00:00,SEG-019,209.0,2.0,1.4
2026-02-12T08:30:00,SEG-019,209.1,1.9,1.6
2026-02-12T09:00:00,SEG-019,209.4,2.0,1.6
2026-02-12T09:30:00,SEG-019,211.7,2.0,1.6
2026-02-12T10:00:00,SEG-019,211.3,2.0,1.6
2026-02-12T10:30:00,SEG-019,212.2,2.0,1.5
2026-02-12T11:00:00,SEG-019,213.6,2.0,1.6
2026-02-12T11:30:00,SEG-019,211.4,2.0,1.5
2026-02-12T12:00:00,SEG-019,211.5,1.9,1.6
2026-02-12T12:30:00,SEG-019,211.2,1.9,1.5
2026-02-12T13:00:00,SEG-019,210.9,2.0,1.6
2026-02-12T13:30:00,SEG-019,210.3,2.0,1.6
2026-02-12T14:00:00,SEG-019,211.6,2.0,1.6
2026-02-12T14:30:00,SEG-019,212.1,2.0,1.5
2026-02-12T15:00:00,SEG-019,210.8,2.0,1.6
2026-02-12T15:30:00,SEG-019,212.1,2.0,1.5
2026-02-12T16:00:00,SEG-019,207.7,1.9,1.6
2026-02-12T16:30:00,SEG-019,209.1,2.0,1.5
2026-02-12T17:00:00,SEG-019,206.5,2.0,1.5
2026-02-12T17:30:00,SEG-019,208.0,2.0,1.6
2026-02-12T18:00:00,SEG-019,205.6,2.0,1.6
2026-02-12T18:30:00,SEG-019,204.6,2.0,1.5
2026-02-12T19:00:00,SEG-019,206.0,2.0,1.5
2026-02-12T19:30:00,SEG-019,205.2,2.0,1.5
2026-02-12T20:00:00,SEG-019,202.5,2.1,1.6
2026-02-12T20:30:00,SEG-019,202.2,2.0,1.4
2026-02-12T21:00:00,SEG-019,199.3,2.0,1.6
2026-02-12T21:30:00,SEG-019,201.1,2.1,1.6
2026-02-12T22:00:00,SEG-019,201.9,2.1,1.6
2026-02-12T22:30:00,SEG-019,200.4,2.1,1.6
2026-02-12T23:00:00,SEG-019,201.9,2.0,1.6
2026-02-12T23:30:00,SEG-019,197.7,2.1,1.6
2026-02-13T00:00:00,SEG-019,200.6,2.1,1.6
2026-02-13T00:30:00,SEG-019,200.9,2.0,1.5
2026-02-13T01:00:00,SEG-019,197.9,2.1,1.6
2026-02-13T01:30:00,SEG-019,200.3,2.1,1.5
2026-02-13T02:00:00,SEG-019,200.0,2.0,1.6
2026-02-13T02:30:00,SEG-019,202.2,2.0,1.5
2026-02-13T03:00:00,SEG-019,202.4,2.0,1.7
2026-02-13T03:30:00,SEG-019,200.2,2.0,1.6
2026-02-13T04:00:00,SEG-019,203.7,2.0,1.6
2026-02-13T04:30:00,SEG-019,202.6,2.0,1.6
2026-02-13T05:00:00,SEG-019,204.5,2.0,1.6
2026-02-13T05:30:00,SEG-019,203.0,2.1,1.6
2026-02-13T06:00:00,SEG-019,206.4,2.0,1.6
2026-02-13T06:30:00,SEG-019,206.2,2.1,1.5
2026-02-13T07:00:00,SEG-019,208.9,2.0,1.6
2026-02-13T07:30:00,SEG-019,207.4,2.0,1.6
2026-02-13T08:00:00,SEG-019,206.3,2.0,1.5
2026-02-13T08:30:00,SEG-019,208.0,2.1,1.5
2026-02-13T09:00:00,SEG-019,210.2,1.9,1.5
2026-02-13T09:30:00,SEG-019,209.5,2.0,1.5
2026-02-13T10:00:00,SEG-019,212.3,2.1,1.6
2026-02-13T10:30:00,SEG-019,209.9,2.0,1.6
2026-02-13T11:00:00,SEG-019,210.8,2.0,1.6
2026-02-13T11:30:00,SEG-019,211.5,2.0,1.5
2026-02-13T12:00:00,SEG-019,212.2,2.0,1.6
2026-02-13T12:30:00,SEG-019,213.1,2.0,1.6
2026-02-13T13:00:00,SEG-019,212.8,1.9,1.5
2026-02-13T13:30:00,SEG-019,211.3,2.0,1.5
2026-02-13T14:00:00,SEG-019,212.5,2.0,1.6
2026-02-13T14:30:00,SEG-019,212.2,2.0,1.6
2026-02-13T15:00:00,SEG-019,210.5,2.0,1.5
2026-02-13T15:30:00,SEG-019,210.2,2.0,1.6
2026-02-13T16:00:00,SEG-019,207.3,2.0,1.5
2026-02-13T16:30:00,SEG-019,211.1,2.0,1.5
2026-02-13T17:00:00,SEG-019,205.6,2.0,1.5
2026-02-13T17:30:00,SEG-019,207.3,2.0,1.5
2026-02-13T18:00:00,SEG-019,205.9,2.1,1.5
2026-02-13T18:30:00,SEG-019,205.6,2.0,1.5
2026-02-13T19:00:00,SEG-019,203.8,2.0,1.6
2026-02-13T19:30:00,SEG-019,203.3,2.0,1.6
2026-02-13T20:00:00,SEG-019,203.0,2.0,1.6
2026-02-13T20:30:00,SEG-019,203.2,2.0,1.6
2026-02-13T21:00:00,SEG-019,199.8,2.0,1.6
2026-02-13T21:30:00,SEG-019,201.8,2.1,1.5
2026-02-13T22:00:00,SEG-019,201.0,2.1,1.6
